Datum/Zeit;timestamp_text;O3 [µg/m³];NO2 [µg/m³];PM10 [µg/m³];PM2.5 [µg/m³];CPC [1/cm³];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²];SO2 [µg/m³]
2018-10-12T06:00:00+00:00;12.10.2018 07:00;3.3;34.4;20.3;14.7;11687.7;0.8;47.6;12.2;0.0;2.3;2.6
2019-08-02T17:00:00+00:00;02.08.2019 18:00;100.9;6.6;8.8;5.3;5965.8;0.2;6.9;23.8;0.0;101.0;0.3
2018-10-12T07:00:00+00:00;12.10.2018 08:00;7.3;31.6;23.9;15.8;14199.4;0.9;57.7;12.6;0.0;37.3;3.2
2019-08-02T19:00:00+00:00;02.08.2019 20:00;76.9;19.3;9.3;6.3;15103.2;0.4;19.7;21.7;0.0;24.3;1.3
2018-10-12T08:00:00+00:00;12.10.2018 09:00;12.9;30.4;25.1;16.4;14220.7;0.9;64.7;14.2;0.0;203.2;3.0
2019-08-02T20:00:00+00:00;02.08.2019 21:00;68.9;17.4;10.4;7.1;11689.0;0.3;17.6;20.2;0.0;0.2;0.9
2018-10-12T11:00:00+00:00;12.10.2018 12:00;48.2;20.6;25.2;16.2;11607.9;0.7;29.5;21.5;0.0;539.0;1.4
2019-08-03T02:00:00+00:00;03.08.2019 03:00;48.1;8.9;10.9;6.8;5161.6;0.3;9.2;17.1;0.0;0.0;0.4
2018-10-12T13:00:00+00:00;12.10.2018 14:00;84.2;13.4;16.1;7.2;8614.7;0.4;16.1;25.1;0.0;521.2;0.6
2019-08-03T18:00:00+00:00;03.08.2019 19:00;106.1;6.1;9.2;5.7;7443.1;0.2;6.1;23.8;0.0;115.5;0.4
2018-10-12T21:00:00+00:00;12.10.2018 22:00;36.3;35.3;14.9;9.2;11992.6;0.8;35.9;16.6;0.0;0.0;2.8
2019-08-03T20:00:00+00:00;03.08.2019 21:00;87.8;12.3;9.2;6.0;9353.3;0.3;12.3;21.2;0.0;0.0;0.5
2018-10-12T23:00:00+00:00;13.10.2018 00:00;36.9;26.2;14.9;9.6;10421.7;0.7;26.7;14.7;0.0;0.0;2.7
2019-08-03T22:00:00+00:00;03.08.2019 23:00;69.9;8.5;14.3;9.2;9244.2;0.3;8.6;17.8;0.0;0.0;0.5
2018-10-13T00:00:00+00:00;13.10.2018 01:00;36.9;22.0;13.6;9.7;9931.4;0.6;22.4;14.2;0.0;0.0;2.6
2019-08-04T03:00:00+00:00;04.08.2019 04:00;44.0;10.9;10.6;7.9;6391.1;0.3;11.0;14.5;0.0;0.0;0.4
2018-10-13T04:00:00+00:00;13.10.2018 05:00;28.1;18.9;12.9;10.0;8639.0;0.5;19.4;11.9;0.0;0.0;1.8
2019-08-04T04:00:00+00:00;04.08.2019 05:00;38.0;8.7;11.1;7.9;6069.0;0.3;8.8;13.4;0.0;0.0;0.5
2018-10-13T05:00:00+00:00;13.10.2018 06:00;21.8;22.5;14.4;10.4;10308.9;0.5;23.3;11.3;0.0;0.0;2.5
2019-08-04T05:00:00+00:00;04.08.2019 06:00;28.9;8.1;11.5;8.2;5588.9;0.2;8.8;13.3;0.0;20.3;0.5
2018-10-13T08:00:00+00:00;13.10.2018 09:00;35.7;17.7;16.0;12.0;8661.6;0.5;23.8;13.9;0.0;181.2;2.2
2019-08-04T10:00:00+00:00;04.08.2019 11:00;104.4;4.4;11.6;8.2;6549.8;0.2;5.1;23.8;0.0;758.5;0.5
2018-10-13T09:00:00+00:00;13.10.2018 10:00;33.0;20.9;19.0;13.5;10750.5;0.6;32.7;15.9;0.0;378.5;2.8
2019-08-04T13:00:00+00:00;04.08.2019 14:00;121.6;2.2;7.5;5.4;6101.2;0.1;2.4;27.0;0.0;869.5;0.4
2018-10-13T11:00:00+00:00;13.10.2018 12:00;65.9;14.3;16.1;11.3;8049.8;0.5;18.6;21.4;0.0;554.3;1.0
2019-08-04T17:00:00+00:00;04.08.2019 18:00;128.0;4.7;7.8;5.1;9507.2;0.1;4.9;27.6;0.0;231.7;0.4
2018-10-13T12:00:00+00:00;13.10.2018 13:00;85.5;11.5;14.4;9.0;7053.9;0.4;13.7;23.0;0.0;569.0;0.9
2019-08-04T18:00:00+00:00;04.08.2019 19:00;116.5;5.8;8.0;5.3;10496.0;0.2;5.9;26.8;0.0;103.2;0.5
2018-10-13T13:00:00+00:00;13.10.2018 14:00;99.0;11.6;12.7;7.7;9775.7;0.4;13.3;24.1;0.0;520.5;0.8
2019-08-04T19:00:00+00:00;04.08.2019 20:00;108.0;5.3;9.1;6.1;7419.9;0.2;5.2;24.5;0.0;19.7;0.5
2018-10-13T17:00:00+00:00;13.10.2018 18:00;93.4;16.4;11.5;6.0;9722.7;0.5;16.8;21.8;0.0;19.3;0.8
2019-08-04T22:00:00+00:00;04.08.2019 23:00;73.3;13.9;10.9;7.4;9688.9;0.3;14.0;20.6;0.0;0.0;0.6
2018-10-13T22:00:00+00:00;13.10.2018 23:00;45.5;25.1;14.5;9.7;10678.3;0.8;25.5;15.0;0.0;0.0;2.1
2019-08-04T23:00:00+00:00;05.08.2019 00:00;64.5;16.8;12.2;7.5;11080.4;0.3;17.0;20.0;0.0;0.0;4.3
2018-10-13T23:00:00+00:00;14.10.2018 00:00;41.3;23.5;14.6;10.4;10364.2;0.8;24.0;14.2;0.0;0.0;2.4
2019-08-05T03:00:00+00:00;05.08.2019 04:00;65.2;10.2;9.9;7.4;7708.6;0.2;10.2;19.1;0.0;0.0;1.7
2018-10-14T01:00:00+00:00;14.10.2018 02:00;38.3;18.6;15.8;11.8;8761.5;0.7;19.1;13.3;0.0;0.0;2.4
2019-08-05T16:00:00+00:00;05.08.2019 17:00;122.8;4.4;15.0;8.4;5707.8;0.2;4.7;29.5;0.0;457.3;0.6
2018-10-14T04:00:00+00:00;14.10.2018 05:00;36.0;14.3;15.1;11.6;8055.4;0.5;14.7;12.0;0.0;0.0;2.3
2018-10-14T07:00:00+00:00;14.10.2018 08:00;31.0;14.8;17.0;13.8;7848.1;0.5;16.6;12.0;0.0;28.5;1.8
2019-08-05T18:00:00+00:00;05.08.2019 19:00;117.5;3.9;14.9;8.4;4643.2;0.2;4.0;28.1;0.0;89.0;0.5
2018-10-14T08:00:00+00:00;14.10.2018 09:00;34.2;14.0;17.6;13.9;8929.2;0.5;18.5;13.5;0.0;170.7;2.8
2018-10-14T11:00:00+00:00;14.10.2018 12:00;78.8;7.2;12.1;8.2;6668.0;0.3;8.6;21.2;0.0;554.0;0.6
2019-08-05T21:00:00+00:00;05.08.2019 22:00;83.0;6.9;17.7;10.3;5720.1;0.3;7.0;24.1;0.0;0.0;0.6
2018-10-14T12:00:00+00:00;14.10.2018 13:00;85.3;6.8;10.8;7.9;6621.3;0.3;8.0;22.5;0.0;566.3;0.6
2019-08-05T22:00:00+00:00;05.08.2019 23:00;87.8;5.5;14.8;9.6;4643.5;0.3;5.5;23.7;0.0;0.0;0.5
2018-10-14T15:00:00+00:00;14.10.2018 16:00;96.1;7.3;10.4;6.8;7895.7;0.3;8.2;24.4;0.0;313.5;0.6
2019-08-06T02:00:00+00:00;06.08.2019 03:00;66.1;4.9;12.8;9.9;3467.2;;4.9;19.5;0.0;0.0;0.3
2018-10-14T18:00:00+00:00;14.10.2018 19:00;73.2;17.4;11.2;6.8;10177.2;0.5;17.6;19.8;0.0;0.0;1.0
2018-10-14T22:00:00+00:00;14.10.2018 23:00;50.0;14.4;13.1;9.9;7883.9;0.5;14.7;12.6;0.0;0.0;0.8
2018-10-15T02:00:00+00:00;15.10.2018 03:00;40.2;14.2;13.6;10.6;7775.8;0.4;14.5;11.3;0.0;0.0;4.7
2018-10-15T04:00:00+00:00;15.10.2018 05:00;37.1;15.5;13.3;10.3;6284.9;0.4;15.9;10.4;0.0;0.0;2.2
2018-10-15T06:00:00+00:00;15.10.2018 07:00;11.9;39.2;17.2;11.5;11975.7;0.6;42.0;9.4;0.0;1.5;3.1
2018-10-15T08:00:00+00:00;15.10.2018 09:00;14.0;44.8;26.2;12.9;16727.4;0.9;84.9;11.3;0.0;158.8;4.6
2018-10-15T09:00:00+00:00;15.10.2018 10:00;22.0;40.9;30.1;13.9;15569.1;0.8;77.2;13.6;0.0;364.5;3.1
2018-10-15T10:00:00+00:00;15.10.2018 11:00;29.3;43.1;32.2;14.1;13663.2;0.8;76.8;16.2;0.0;476.2;3.1
2018-10-15T15:00:00+00:00;15.10.2018 16:00;92.6;16.7;22.4;10.4;6267.4;0.4;18.6;23.0;0.0;298.0;0.5
2019-08-06T16:00:00+00:00;06.08.2019 17:00;78.3;11.8;12.0;9.1;10617.7;;14.3;23.3;0.0;479.0;0.6
2018-10-15T18:00:00+00:00;15.10.2018 19:00;47.0;38.9;49.0;14.7;12089.2;0.8;39.4;16.4;0.0;0.0;0.8
2019-08-06T19:00:00+00:00;06.08.2019 20:00;77.2;5.4;9.4;7.1;4904.8;;5.4;22.4;0.0;11.2;0.3
2018-10-15T21:00:00+00:00;15.10.2018 22:00;46.3;23.1;29.5;16.9;17099.6;1.0;23.8;11.7;0.0;0.0;0.9
2018-10-15T22:00:00+00:00;15.10.2018 23:00;42.3;23.0;24.3;13.8;8321.5;0.8;23.4;11.2;0.0;0.0;0.9
2019-08-06T21:00:00+00:00;06.08.2019 22:00;92.7;2.9;9.4;7.0;3284.3;;2.9;22.7;0.0;0.0;0.2
2018-10-16T01:00:00+00:00;16.10.2018 02:00;30.9;28.5;21.5;15.5;8777.2;0.9;29.0;10.3;0.0;0.0;3.1
2019-08-06T22:00:00+00:00;06.08.2019 23:00;91.7;4.0;10.6;7.5;3829.4;;4.0;22.5;0.0;0.0;0.2
2018-10-16T03:00:00+00:00;16.10.2018 04:00;37.6;19.4;18.8;14.1;7841.8;0.5;19.8;9.8;0.0;0.0;3.8
2018-10-16T04:00:00+00:00;16.10.2018 05:00;27.1;25.3;18.8;13.9;10011.0;0.6;25.5;9.1;0.0;0.0;4.5
2019-08-07T01:00:00+00:00;07.08.2019 02:00;47.3;10.5;14.5;9.8;6392.1;;10.9;20.0;0.0;0.0;0.4
2018-10-16T05:00:00+00:00;16.10.2018 06:00;11.7;41.9;18.6;14.2;14284.0;0.6;44.6;9.0;0.0;0.0;4.8
2018-10-16T06:00:00+00:00;16.10.2018 07:00;4.4;52.5;22.2;14.8;15694.6;0.7;64.0;8.9;0.0;2.0;5.3
2019-08-07T02:00:00+00:00;07.08.2019 03:00;45.6;10.7;16.9;11.6;6238.3;;10.9;19.5;0.0;0.0;1.0
2018-10-16T08:00:00+00:00;16.10.2018 09:00;14.6;47.0;35.2;17.0;17919.1;0.9;81.4;10.6;0.0;155.0;4.5
2018-10-16T10:00:00+00:00;16.10.2018 11:00;41.8;33.2;28.9;16.1;11373.6;0.7;50.9;15.5;0.0;471.2;2.7
2019-08-07T09:00:00+00:00;07.08.2019 10:00;53.0;17.5;14.1;9.7;6199.4;0.3;18.9;18.4;6.4;41.7;0.4
2018-10-16T11:00:00+00:00;16.10.2018 12:00;38.8;43.9;34.2;16.9;13954.7;0.8;69.5;17.8;0.0;494.0;2.9
2018-10-16T13:00:00+00:00;16.10.2018 14:00;80.7;24.9;25.6;13.9;10285.7;0.5;30.5;22.0;0.0;501.5;1.0
2019-08-07T10:00:00+00:00;07.08.2019 11:00;44.7;34.1;13.7;8.9;8894.7;0.4;39.4;18.4;1.9;91.5;0.4
2018-10-17T00:00:00+00:00;17.10.2018 01:00;22.4;38.8;23.3;17.1;7965.7;0.9;39.3;10.1;0.0;0.0;1.2
2018-10-17T02:00:00+00:00;17.10.2018 03:00;26.0;29.2;23.5;17.2;8594.4;0.7;29.8;9.4;0.0;0.0;3.6
2019-08-07T22:00:00+00:00;07.08.2019 23:00;39.8;5.0;7.4;3.1;5740.9;0.1;5.0;17.4;0.0;0.0;0.1
2018-10-17T11:00:00+00:00;17.10.2018 12:00;35.2;;38.0;21.1;12965.9;1.0;;17.9;0.0;528.3;2.4
2018-10-17T13:00:00+00:00;17.10.2018 14:00;78.6;29.3;30.8;16.6;9184.8;0.7;35.9;20.9;0.0;475.8;1.1
2019-08-07T23:00:00+00:00;08.08.2019 00:00;35.1;6.0;7.6;3.3;4614.0;0.1;6.3;17.0;0.0;0.0;0.2
2018-10-17T15:00:00+00:00;17.10.2018 16:00;99.1;22.9;27.3;13.7;13454.7;0.5;24.8;21.2;0.0;254.5;1.2
2018-10-17T17:00:00+00:00;17.10.2018 18:00;66.9;38.6;35.7;18.1;10628.2;0.9;39.2;18.4;0.0;13.3;1.1
2018-10-17T19:00:00+00:00;17.10.2018 20:00;31.7;49.7;35.5;20.6;14937.7;1.3;50.4;14.1;0.0;0.0;1.5
2018-10-17T20:00:00+00:00;17.10.2018 21:00;42.3;31.2;36.2;21.7;10623.9;1.2;31.6;12.6;0.0;0.0;1.1
2019-08-08T04:00:00+00:00;08.08.2019 05:00;24.9;4.6;6.2;3.1;2656.9;0.1;5.1;15.5;0.0;0.0;0.3
2018-10-17T23:00:00+00:00;18.10.2018 00:00;32.0;27.8;30.3;21.4;8922.5;1.0;28.4;10.4;0.0;0.0;1.3
2018-10-18T00:00:00+00:00;18.10.2018 01:00;28.0;23.2;29.5;20.8;7405.2;1.0;23.6;9.2;0.0;0.0;0.8
2019-08-08T05:00:00+00:00;08.08.2019 06:00;26.9;6.3;5.8;3.0;3616.0;0.1;6.8;15.4;0.0;13.7;0.3
2018-10-18T04:00:00+00:00;18.10.2018 05:00;12.7;34.1;26.3;19.8;9960.8;0.9;35.2;7.8;0.0;0.0;1.4
2018-10-18T10:00:00+00:00;18.10.2018 11:00;33.5;31.3;55.8;38.1;11134.0;1.3;49.9;13.9;0.0;404.0;2.2
2019-08-08T06:00:00+00:00;08.08.2019 07:00;26.0;9.2;6.5;3.6;5256.3;0.2;12.5;15.9;0.0;114.5;0.3
2018-10-18T11:00:00+00:00;18.10.2018 12:00;42.3;33.8;59.9;38.0;16774.5;1.3;50.1;15.6;0.0;477.7;2.4
2018-10-18T12:00:00+00:00;18.10.2018 13:00;42.6;43.0;70.8;50.2;28753.1;1.6;64.0;17.3;0.0;474.5;3.1
2019-08-08T07:00:00+00:00;08.08.2019 08:00;27.8;10.8;8.1;4.2;6375.2;0.1;17.5;17.0;0.0;289.2;0.5
2018-10-18T15:00:00+00:00;18.10.2018 16:00;59.8;36.1;47.4;28.1;8921.6;1.1;41.4;18.9;0.0;212.8;1.5
2018-10-18T16:00:00+00:00;18.10.2018 17:00;52.1;42.1;48.5;27.5;20289.6;1.2;45.5;18.7;0.0;112.5;1.8
2019-08-08T09:00:00+00:00;08.08.2019 10:00;44.4;14.5;8.4;5.5;10150.1;0.2;23.5;20.1;0.0;632.0;0.9
2018-10-18T17:00:00+00:00;18.10.2018 18:00;42.4;42.1;46.7;27.5;11123.5;1.2;43.2;16.6;0.0;17.2;1.4
2018-10-18T18:00:00+00:00;18.10.2018 19:00;37.2;39.9;45.7;27.7;9196.1;1.2;40.4;15.0;0.0;0.0;1.3
2019-08-08T11:00:00+00:00;08.08.2019 12:00;79.9;3.0;5.1;3.3;9882.2;0.1;3.9;23.2;0.0;831.7;0.3
2018-10-18T20:00:00+00:00;18.10.2018 21:00;15.7;54.2;41.8;28.1;12295.7;1.6;55.8;12.0;0.0;0.0;2.5
2018-10-18T21:00:00+00:00;18.10.2018 22:00;7.1;49.8;41.7;30.0;12333.2;1.8;54.1;11.1;0.0;0.0;1.2
2019-08-08T16:00:00+00:00;08.08.2019 17:00;87.7;2.1;5.5;3.7;7923.6;0.1;2.2;26.8;0.0;509.7;0.3
2018-10-18T23:00:00+00:00;19.10.2018 00:00;12.6;31.6;35.6;27.4;8874.8;1.4;32.7;9.9;0.0;0.0;0.6
2018-10-19T08:00:00+00:00;19.10.2018 09:00;14.0;36.4;;43.7;7768.5;0.8;49.4;11.1;0.0;43.8;0.6
2019-08-08T17:00:00+00:00;08.08.2019 18:00;85.3;3.7;6.0;3.8;11116.6;0.1;3.9;26.8;0.0;321.7;0.3
2018-10-19T09:00:00+00:00;19.10.2018 10:00;12.5;35.8;;45.9;8385.9;1.0;48.8;11.1;0.0;70.7;0.5
2018-10-19T16:00:00+00:00;19.10.2018 17:00;48.9;34.1;;41.1;34124.8;0.9;37.2;14.9;0.0;87.5;1.3
2018-10-19T19:00:00+00:00;19.10.2018 20:00;35.6;25.0;;42.7;7596.7;1.1;25.7;11.1;0.0;0.0;0.5
2018-10-20T02:00:00+00:00;20.10.2018 03:00;2.8;32.3;50.5;45.2;8350.1;1.2;38.6;8.0;0.0;0.0;0.8
2019-08-09T05:00:00+00:00;09.08.2019 06:00;25.4;22.9;11.3;6.8;12101.1;0.3;24.3;17.0;0.0;16.5;2.5
2018-10-20T04:00:00+00:00;20.10.2018 05:00;2.5;25.4;46.1;42.0;7240.9;1.1;29.5;7.2;0.0;0.0;0.8
2018-10-20T11:00:00+00:00;20.10.2018 12:00;33.4;27.0;61.1;53.9;12361.4;1.5;47.0;13.9;0.0;465.8;1.3
2018-10-20T16:00:00+00:00;20.10.2018 17:00;65.1;26.8;70.0;61.4;8622.2;1.2;28.3;14.6;0.0;93.7;1.4
2018-10-20T18:00:00+00:00;20.10.2018 19:00;39.1;28.9;72.2;63.6;15693.7;1.2;29.4;10.7;0.0;0.0;0.9
2018-10-20T21:00:00+00:00;20.10.2018 22:00;24.9;22.5;70.2;64.0;9459.8;1.5;23.3;9.2;0.0;0.0;0.4
2018-10-20T22:00:00+00:00;20.10.2018 23:00;24.2;16.6;66.6;61.3;7512.9;1.3;17.2;8.5;0.0;0.0;0.3
2018-10-21T00:00:00+00:00;21.10.2018 01:00;13.1;17.6;62.9;58.9;8110.9;1.1;18.2;8.8;0.0;0.0;0.3
2018-10-21T02:00:00+00:00;21.10.2018 03:00;13.2;25.7;88.2;71.4;5998.0;1.1;27.1;9.9;0.0;0.0;0.4
2018-10-21T06:00:00+00:00;21.10.2018 07:00;25.0;18.5;55.1;54.2;4027.1;0.9;19.0;9.1;0.0;0.2;0.5
2018-10-21T08:00:00+00:00;21.10.2018 09:00;27.5;15.8;48.1;46.1;3231.2;0.8;17.5;8.8;0.0;35.8;0.3
2019-08-10T05:00:00+00:00;10.08.2019 06:00;66.6;1.6;5.0;2.6;1825.3;0.0;1.6;17.3;0.3;3.7;0.0
2018-10-21T11:00:00+00:00;21.10.2018 12:00;39.7;13.5;43.6;40.1;5381.9;0.9;19.8;12.0;0.0;482.7;0.6
2019-08-10T09:00:00+00:00;10.08.2019 10:00;65.3;1.2;3.8;2.5;1953.9;0.1;1.3;18.2;0.0;134.0;0.1
2018-10-21T14:00:00+00:00;21.10.2018 15:00;51.6;15.3;44.7;40.1;5954.5;1.0;19.9;14.2;0.0;376.7;0.6
2019-08-10T10:00:00+00:00;10.08.2019 11:00;68.2;1.1;5.1;2.9;2389.0;0.1;1.3;20.6;0.0;556.8;0.1
2018-10-21T15:00:00+00:00;21.10.2018 16:00;62.1;15.8;45.3;39.4;7899.7;1.4;18.5;14.8;0.0;250.0;0.8
2018-10-21T19:00:00+00:00;21.10.2018 20:00;26.3;26.6;36.6;31.6;11863.3;1.1;27.2;8.2;0.0;0.0;0.6
2018-10-22T00:00:00+00:00;22.10.2018 01:00;37.8;22.8;16.8;13.7;6982.7;0.5;23.2;5.9;0.0;0.0;0.8
2018-10-22T01:00:00+00:00;22.10.2018 02:00;40.7;20.7;13.3;11.0;6078.1;0.4;21.0;5.2;0.0;0.0;0.8
2018-10-22T03:00:00+00:00;22.10.2018 04:00;22.0;22.5;25.4;20.4;6965.8;0.8;22.9;3.8;0.0;0.0;0.5
2018-10-22T06:00:00+00:00;22.10.2018 07:00;2.4;39.3;16.9;13.8;12698.2;0.8;52.4;2.6;0.0;0.3;0.7
2018-10-22T09:00:00+00:00;22.10.2018 10:00;17.6;41.8;27.7;15.2;15119.3;0.9;97.4;6.9;0.0;354.0;2.1
2018-10-22T10:00:00+00:00;22.10.2018 11:00;32.7;35.1;22.8;15.1;13109.4;1.1;60.9;9.2;0.0;466.7;1.7
2019-08-11T08:00:00+00:00;11.08.2019 09:00;40.7;6.8;10.4;6.1;15559.0;0.2;10.3;20.5;0.0;493.7;1.5
2018-10-22T11:00:00+00:00;22.10.2018 12:00;50.8;23.0;43.1;16.7;12467.1;0.6;32.8;11.0;0.0;524.7;1.2
2018-10-22T14:00:00+00:00;22.10.2018 15:00;51.1;26.9;23.5;13.0;10172.5;0.5;35.2;14.2;0.0;391.7;0.9
2018-10-22T19:00:00+00:00;22.10.2018 20:00;23.8;41.3;23.7;11.7;18849.4;1.0;42.0;9.8;0.0;0.0;1.6
2019-08-11T19:00:00+00:00;11.08.2019 20:00;58.8;2.2;2.6;1.6;3466.0;0.0;2.3;16.2;0.1;2.5;0.1
2018-10-22T21:00:00+00:00;22.10.2018 22:00;30.1;25.9;22.3;12.9;12582.1;0.9;26.3;7.8;0.0;0.0;1.1
2018-10-22T23:00:00+00:00;23.10.2018 00:00;24.5;24.4;20.9;12.5;10902.9;0.8;24.6;6.3;0.0;0.0;1.1
2019-08-11T20:00:00+00:00;11.08.2019 21:00;59.6;2.3;3.0;1.7;2210.3;0.0;2.2;15.8;0.0;0.0;0.0
2018-10-23T02:00:00+00:00;23.10.2018 03:00;12.7;24.7;24.4;18.1;7144.1;0.6;25.2;5.4;0.0;0.0;0.6
2018-10-23T04:00:00+00:00;23.10.2018 05:00;4.5;37.8;20.9;16.7;10203.3;0.7;43.4;5.6;0.0;0.0;0.9
2018-10-23T07:00:00+00:00;23.10.2018 08:00;5.9;34.1;32.7;22.6;13244.0;0.9;60.6;5.3;0.0;38.2;1.1
2018-10-23T08:00:00+00:00;23.10.2018 09:00;4.8;50.5;43.0;23.6;23918.3;1.6;170.0;5.5;0.0;134.5;3.6
2019-08-12T07:00:00+00:00;12.08.2019 08:00;42.1;10.1;4.4;1.9;6381.0;0.1;12.0;15.3;0.0;152.2;0.1
2018-10-23T10:00:00+00:00;23.10.2018 11:00;17.0;36.2;40.7;27.8;11137.0;1.0;75.1;9.8;0.0;315.2;1.9
2019-08-12T08:00:00+00:00;12.08.2019 09:00;48.0;4.4;4.0;2.0;3549.4;0.1;5.3;15.4;0.0;137.5;0.1
2018-10-23T11:00:00+00:00;23.10.2018 12:00;37.2;20.1;34.5;26.0;6479.4;0.7;28.9;11.4;0.0;374.5;1.3
2018-10-23T16:00:00+00:00;23.10.2018 17:00;68.3;11.4;18.4;7.5;5375.9;0.2;12.1;15.6;0.0;122.5;0.6
2019-08-12T09:00:00+00:00;12.08.2019 10:00;51.0;3.8;5.9;2.2;2690.2;0.1;4.5;15.8;0.0;143.2;0.1
2018-10-23T21:00:00+00:00;23.10.2018 22:00;68.8;7.2;12.2;5.7;3584.1;0.2;7.4;13.2;0.0;0.0;0.4
2018-10-24T00:00:00+00:00;24.10.2018 01:00;64.8;6.5;10.5;5.8;3039.9;0.2;6.6;10.3;0.0;0.0;0.3
2019-08-12T11:00:00+00:00;12.08.2019 12:00;56.6;11.0;7.9;3.4;13705.5;0.2;15.7;17.3;0.0;559.0;0.3
2018-10-24T02:00:00+00:00;24.10.2018 03:00;54.5;9.1;12.2;6.2;4389.2;0.3;9.2;8.8;0.0;0.0;0.7
2018-10-24T06:00:00+00:00;24.10.2018 07:00;52.1;13.2;15.5;7.1;6650.5;0.3;13.3;10.8;0.0;0.2;0.8
2018-10-24T08:00:00+00:00;24.10.2018 09:00;53.0;12.0;16.7;7.3;5927.3;0.3;13.5;11.3;0.0;97.5;0.9
2018-10-24T09:00:00+00:00;24.10.2018 10:00;49.5;18.1;18.1;8.0;8131.4;0.4;20.6;12.5;0.0;146.7;1.0
2018-10-24T14:00:00+00:00;24.10.2018 15:00;63.2;10.1;17.6;8.1;7175.5;0.3;11.8;15.5;0.0;253.7;0.6
2018-10-24T20:00:00+00:00;24.10.2018 21:00;39.3;14.8;14.8;8.3;7244.6;0.5;15.1;12.9;0.0;0.0;0.4
2018-10-25T02:00:00+00:00;25.10.2018 03:00;28.7;11.7;9.9;7.1;6107.7;0.4;12.1;11.0;0.0;0.0;0.6
2018-10-25T03:00:00+00:00;25.10.2018 04:00;21.7;15.5;10.7;7.3;6602.3;0.5;16.1;9.5;0.0;0.0;0.5
2018-10-25T04:00:00+00:00;25.10.2018 05:00;7.9;28.3;12.3;8.4;9947.1;0.7;34.7;8.1;0.0;0.0;0.6
2018-10-25T06:00:00+00:00;25.10.2018 07:00;1.4;30.7;13.5;9.0;13065.4;0.7;48.3;7.1;0.0;0.2;0.9
2018-10-25T08:00:00+00:00;25.10.2018 09:00;5.5;36.7;34.1;13.7;20017.5;1.3;118.3;9.2;0.0;115.8;5.1
2018-10-25T12:00:00+00:00;25.10.2018 13:00;54.3;5.9;8.2;4.1;5958.9;0.2;7.7;16.9;0.0;517.2;0.6
2018-10-25T16:00:00+00:00;25.10.2018 17:00;42.2;8.6;10.4;4.9;4227.5;0.2;9.9;12.9;0.0;95.2;0.3
2018-10-25T18:00:00+00:00;25.10.2018 19:00;34.6;8.7;7.6;4.9;3157.5;0.3;9.1;10.5;0.0;0.0;0.2
2018-10-26T00:00:00+00:00;26.10.2018 01:00;24.7;11.4;9.1;7.8;3865.5;0.3;11.6;9.9;0.0;0.0;0.2
2018-10-26T02:00:00+00:00;26.10.2018 03:00;28.7;5.0;8.2;7.4;1821.9;0.2;5.2;9.5;0.0;0.0;0.1
2018-10-26T03:00:00+00:00;26.10.2018 04:00;28.2;5.4;8.3;7.3;2173.9;0.2;5.7;9.4;0.0;0.0;0.1
2018-10-26T06:00:00+00:00;26.10.2018 07:00;39.1;6.6;10.0;8.6;3071.5;0.2;6.8;8.7;0.0;0.0;0.1
2018-10-26T12:00:00+00:00;26.10.2018 13:00;50.6;5.4;12.1;8.7;4421.4;0.3;7.7;12.4;0.0;527.2;0.3
2018-10-26T20:00:00+00:00;26.10.2018 21:00;49.0;7.8;16.5;12.6;3491.6;0.4;7.8;9.4;0.0;0.0;0.2
2018-10-27T02:00:00+00:00;27.10.2018 03:00;49.9;4.2;16.2;13.3;1787.0;0.2;4.4;9.0;0.0;0.0;0.0
2018-10-27T08:00:00+00:00;27.10.2018 09:00;62.2;10.2;2.2;1.5;6833.5;0.1;10.5;5.8;0.5;31.7;0.1
2018-10-27T09:00:00+00:00;27.10.2018 10:00;58.3;12.1;2.8;1.7;27857.8;0.2;13.1;5.8;0.5;73.0;0.2
2018-10-27T10:00:00+00:00;27.10.2018 11:00;59.9;9.4;2.3;1.9;14180.4;0.1;10.5;6.0;0.2;130.7;0.3
2018-10-27T16:00:00+00:00;27.10.2018 17:00;47.5;16.8;3.7;3.1;6555.7;0.3;17.1;5.4;1.5;4.2;0.2
2018-10-27T19:00:00+00:00;27.10.2018 20:00;43.5;14.3;5.4;4.9;6932.5;0.3;14.5;4.2;1.4;0.0;0.4
2018-10-27T20:00:00+00:00;27.10.2018 21:00;43.9;13.3;5.5;4.9;6918.3;0.3;13.5;4.0;1.2;0.0;0.8
2018-10-28T00:00:00+00:00;28.10.2018 01:00;32.7;13.5;4.0;3.8;4056.0;0.2;13.5;3.8;1.2;0.0;0.7
2018-10-28T02:00:00+00:00;28.10.2018 03:00;29.5;11.6;4.2;3.8;3250.9;0.1;11.5;4.1;1.3;0.0;0.3
2018-10-28T04:00:00+00:00;28.10.2018 05:00;37.4;8.4;4.4;3.8;2614.5;0.1;8.5;4.5;0.4;0.0;0.2
2018-10-28T06:00:00+00:00;28.10.2018 07:00;39.7;8.7;2.5;2.1;3061.4;0.1;8.8;4.3;0.0;0.0;0.2
2018-10-28T09:00:00+00:00;28.10.2018 10:00;33.9;13.0;2.8;2.2;4165.2;0.2;13.9;4.3;2.2;11.3;0.2
